Distancia recorrida con 10 grados respecto a la horizontal : -1.48313
Distancia recorrida con 20 grados respecto a la horizontal : -1.41519
Distancia recorrida con 30 grados respecto a la horizontal : -1.30424
Distancia recorrida con 40 grados respecto a la horizontal : -1.15367
Distancia recorrida con 50 grados respecto a la horizontal : -0.968043
Distancia recorrida con 60 grados respecto a la horizontal : -0.753002
Distancia recorrida con 70 grados respecto a la horizontal : -0.515082
La distancia maxima se alcanza con 50 grados
