mis x mis y mis tiempos
0.305018 0.305005 0.0018
0.306391 0.306378 0.00181
0.307763 0.307749 0.00182
0.309131 0.309118 0.00183
0.310497 0.310483 0.00184
0.31186 0.311846 0.00185
0.313221 0.313207 0.00186
0.314579 0.314565 0.00187
0.315934 0.31592 0.00188
0.317287 0.317272 0.00189
0.318637 0.318622 0.0019
0.319984 0.31997 0.00191
0.321329 0.321315 0.00192
0.322672 0.322657 0.00193
0.324012 0.323996 0.00194
0.325349 0.325334 0.00195
0.326684 0.326668 0.00196
0.328016 0.328 0.00197
0.329346 0.32933 0.00198
0.330673 0.330657 0.00199
0.331998 0.331982 0.002
0.33332 0.333304 0.00201
0.33464 0.334623 0.00202
0.335957 0.33594 0.00203
0.337272 0.337255 0.00204
0.338584 0.338567 0.00205
0.339894 0.339877 0.00206
0.341202 0.341185 0.00207
0.342507 0.342489 0.00208
0.343809 0.343792 0.00209
0.34511 0.345092 0.0021
0.346408 0.34639 0.00211
0.347703 0.347685 0.00212
0.348996 0.348978 0.00213
0.350287 0.350269 0.00214
0.351575 0.351557 0.00215
0.352861 0.352843 0.00216
0.354145 0.354126 0.00217
0.355427 0.355408 0.00218
0.356706 0.356686 0.00219
0.357982 0.357963 0.0022
0.359257 0.359237 0.00221
0.360529 0.360509 0.00222
0.361799 0.361779 0.00223
0.363066 0.363046 0.00224
0.364331 0.364311 0.00225
0.365594 0.365574 0.00226
0.366855 0.366835 0.00227
0.368114 0.368093 0.00228
0.36937 0.369349 0.00229
0.370624 0.370603 0.0023
0.371876 0.371854 0.00231
0.373125 0.373104 0.00232
0.374373 0.374351 0.00233
0.375618 0.375596 0.00234
0.376861 0.376839 0.00235
0.378101 0.378079 0.00236
0.37934 0.379318 0.00237
0.380576 0.380554 0.00238
0.381811 0.381788 0.00239
0.383043 0.38302 0.0024
0.384273 0.38425 0.00241
0.3855 0.385477 0.00242
0.386726 0.386703 0.00243
0.38795 0.387926 0.00244
0.389171 0.389147 0.00245
0.39039 0.390366 0.00246
0.391607 0.391583 0.00247
0.392823 0.392798 0.00248
0.394036 0.394011 0.00249
0.395246 0.395222 0.0025
0.396455 0.39643 0.00251
0.397662 0.397637 0.00252
